BASE;PRODCOD;CODLINHA;LINHA;DEPOSITO;PRODUTOREF;UNIT;MATERIAL;DISPONIVEL;CUSTOMEDIO;VALOR_DISP;DTSNAPSHOT;SEMANA
SBONUTRIEXIND;0061689;50;LICENCIADOS;CD-09 - Itens segregados;PROT SOLAR GOLD FPS 60 1/3 UVA 125ML RIO 2016;UN;Produtos acabados;18,0;4,151111;74,719998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061689;50;LICENCIADOS;DP-94 - Divergência de Inventário;PROT SOLAR GOLD FPS 60 1/3 UVA 125ML RIO 2016;UN;Produtos acabados;167,0;3,677665;614,1700550000002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061697;39;RIO 2016;CD-09 - Itens segregados;PROT SOLAR GOLD FPS 60 1/3 UVA  FACIAL 50ML RIO 2016;UN;Produtos acabados;6,0;2,998333;17,989998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061697;39;RIO 2016;DP-94 - Divergência de Inventário;PROT SOLAR GOLD FPS 60 1/3 UVA  FACIAL 50ML RIO 2016;UN;Produtos acabados;506,0;2,997767;1516,870102;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061705;39;RIO 2016;CD-09 - Itens segregados;PROT SOLAR GOLD FPS 60 1/3 UVA FACIAL TON 50ML RIO 2016;UN;Produtos acabados;4,0;3,355;13,42;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061705;39;RIO 2016;DP-94 - Divergência de Inventário;PROT SOLAR GOLD FPS 60 1/3 UVA FACIAL TON 50ML RIO 2016;UN;Produtos acabados;387,0;3,357571;1299,379977;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061713;39;RIO 2016;CD-09 - Itens segregados;PROT SOLAR GOLD FPS 60 UVA 1/3 KIDS 125ML RIO 2016;UN;Produtos acabados;13,0;4,471538;58,129994;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061713;39;RIO 2016;DP-94 - Divergência de Inventário;PROT SOLAR GOLD FPS 60 UVA 1/3 KIDS 125ML RIO 2016;UN;Produtos acabados;1108,0;4,602356;5099,410448000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061721;39;RIO 2016;DP-94 - Divergência de Inventário;KIT PROT SOLAR GOLD RIO 2016 PROT FACIAL FPS 30 50ML + PROT SPORT FPS 60 125ML;UN;Produtos acabados;204,0;4,371814;891,850056;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061739;39;RIO 2016;CD-09 - Itens segregados;KIT PROT SOLAR GOLD RIO 2016 PROT FACIAL FPS 30 50ML + PROT REP FPS 30 125ML;UN;Produtos acabados;12,0;6,4075;76,89;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061739;39;RIO 2016;DP-94 - Divergência de Inventário;KIT PROT SOLAR GOLD RIO 2016 PROT FACIAL FPS 30 50ML + PROT REP FPS 30 125ML;UN;Produtos acabados;307,0;6,407362;1967,060134;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061747;39;RIO 2016;CD-09 - Itens segregados;PROT SOLAR GOLD FPS 60 1/3 UVA 125ML RIO 2016 SPORT;UN;Produtos acabados;10,0;3,068;30,68;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061747;39;RIO 2016;DP-94 - Divergência de Inventário;PROT SOLAR GOLD FPS 60 1/3 UVA 125ML RIO 2016 SPORT;UN;Produtos acabados;42,0;2,607381;109,510002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061762;50;LICENCIADOS;CD-09 - Itens segregados;PROT SOLAR GOLD FPS 30 1/3 UVA 200ML RIO 2016;UN;Produtos acabados;14,0;3,883571;54,369994;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061762;50;LICENCIADOS;DP-94 - Divergência de Inventário;PROT SOLAR GOLD FPS 30 1/3 UVA 200ML RIO 2016;UN;Produtos acabados;55,0;3,8194550000000005;210,070025;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061770;39;RIO 2016;CD-09 - Itens segregados;PROTULOETOR SOLAR FPS 60 CORPORAL SOLAR GOLD (RIO 2016) 200mL;UN;Produtos acabados;14,0;6,285;87,99000000000002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061770;39;RIO 2016;DP-94 - Divergência de Inventário;PROTULOETOR SOLAR FPS 60 CORPORAL SOLAR GOLD (RIO 2016) 200mL;UN;Produtos acabados;123,0;6,368211;783,2899529999999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061788;39;RIO 2016;CD-09 - Itens segregados;PROT SOLAR GOLD FPS 60 1/3 UVA 125ML RIO 2016 COPACABANA;UN;Produtos acabados;24,0;3,283333;78,799992;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061788;39;RIO 2016;DP-94 - Divergência de Inventário;PROT SOLAR GOLD FPS 60 1/3 UVA 125ML RIO 2016 COPACABANA;UN;Produtos acabados;310,0;3,917645;1214,46995;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061796;39;RIO 2016;CD-09 - Itens segregados;REP INSETOS ATE 10H SPRAY 100ML RIO 2016;UN;Produtos acabados;8,0;1,2025;9,62;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061796;39;RIO 2016;DP-94 - Divergência de Inventário;REP INSETOS ATE 10H SPRAY 100ML RIO 2016;UN;Produtos acabados;46,0;1,233696;56,750016;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061812;48;SOLAR GOLD;CD-09 - Itens segregados;REP INSETOS ATE 10H SPRAY (L200P100) 200ML EXPERT TOTAL;UN;Produtos acabados;104,0;2,175288;226,22995200000003;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061812;48;SOLAR GOLD;DP-94 - Divergência de Inventário;REP INSETOS ATE 10H SPRAY (L200P100) 200ML EXPERT TOTAL;UN;Produtos acabados;1374,0;2,002787;2751,829338;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061820;48;SOLAR GOLD;CD-09 - Itens segregados;REP INSETOS ATE 10H SPRAY 200ML EXPERT TOTAL;UN;Mercadoria para Revenda;6649,79;1,596736;10617,95908544;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061820;48;SOLAR GOLD;DP-94 - Divergência de Inventário;REP INSETOS ATE 10H SPRAY 200ML EXPERT TOTAL;UN;Mercadoria para Revenda;16043,0;0,004584;73,54111200000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061838;42;NUTRIEX PROF. EPI;CD-09 - Itens segregados;REP INSETOS ATE 10 H PROF SPRAY 100ML NUTRIEX;UN;Produtos acabados;80,0;1,144125;91,53;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061838;42;NUTRIEX PROF. EPI;DP-94 - Divergência de Inventário;REP INSETOS ATE 10 H PROF SPRAY 100ML NUTRIEX;UN;Produtos acabados;950,0;1,121947;1065,84965;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061846;42;NUTRIEX PROF. EPI;CD-09 - Itens segregados;REP INSETOS ATE 10H SPRAY 200ML NUTRIEX;UN;Produtos acabados;12,0;1,685;20,22;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061846;42;NUTRIEX PROF. EPI;DP-94 - Divergência de Inventário;REP INSETOS ATE 10H SPRAY 200ML NUTRIEX;UN;Produtos acabados;5,0;2,056;10,28;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061853;45;NUTRIEX;CD-09 - Itens segregados;REP INSETOS ATE 6H SPRAY 100ML SOLAR GOLD;UN;Produtos acabados;31,0;1,19129;36,92999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061853;45;NUTRIEX;DP-94 - Divergência de Inventário;REP INSETOS ATE 6H SPRAY 100ML SOLAR GOLD;UN;Produtos acabados;155,0;1,224065;189,730075;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061861;45;NUTRIEX;CD-09 - Itens segregados;REP INSETOS ATE 6H SPRAY FAMILY CARE 200ML SOLAR GOLD;UN;Produtos acabados;4,0;2,0225;8,09;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061861;45;NUTRIEX;DP-94 - Divergência de Inventário;REP INSETOS ATE 6H SPRAY FAMILY CARE 200ML SOLAR GOLD;UN;Produtos acabados;18,0;2,148889;38,680002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061887;49;TERCEIRIZACAO;CD-09 - Itens segregados;REP INSETOS ATE 10H 100ML TEUTO;UN;Produtos acabados;95,0;1,109474;105,40003;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061887;49;TERCEIRIZACAO;DP-03 - Produtos em processos;REP INSETOS ATE 10H 100ML TEUTO;UN;Produtos acabados;72,0;1,624444;116,95996799999999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061887;49;TERCEIRIZACAO;DP-94 - Divergência de Inventário;REP INSETOS ATE 10H 100ML TEUTO;UN;Produtos acabados;6,0;0,79;4,74;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061895;49;TERCEIRIZACAO;CD-09 - Itens segregados;REP INSETOS ATE 10H 200ML TEUTO;UN;Produtos acabados;184,0;3,045924;560,450016;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061895;49;TERCEIRIZACAO;DP-03 - Produtos em processos;REP INSETOS ATE 10H 200ML TEUTO;UN;Produtos acabados;6,0;2,578333;15,469998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061895;49;TERCEIRIZACAO;DP-94 - Divergência de Inventário;REP INSETOS ATE 10H 200ML TEUTO;UN;Produtos acabados;56,0;1,400357;78,419992;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061903;52;SUNDAY;CD-09 - Itens segregados;PROT SOLAR FPS 30 1/3 UVA 120ML SUNDAY;UN;Produtos acabados;10918,0;1,737173;18966,454814;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061903;52;SUNDAY;DP-03 - Produtos em processos;PROT SOLAR FPS 30 1/3 UVA 120ML SUNDAY;UN;Produtos acabados;3929,0;2,91014;11433,94006;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061903;52;SUNDAY;DP-94 - Divergência de Inventário;PROT SOLAR FPS 30 1/3 UVA 120ML SUNDAY;UN;Produtos acabados;731,0;1,7003419999999998;1242,950002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061911;52;SUNDAY;CD-09 - Itens segregados;PROT SOLAR FPS 30 1/3 UVA 200ML SUNDAY;UN;Produtos acabados;145,0;2,881862;417,86999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061911;52;SUNDAY;DP-03 - Produtos em processos;PROT SOLAR FPS 30 1/3 UVA 200ML SUNDAY;UN;Produtos acabados;12,0;4,28;51,36;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061911;52;SUNDAY;DP-94 - Divergência de Inventário;PROT SOLAR FPS 30 1/3 UVA 200ML SUNDAY;UN;Produtos acabados;125,0;2,76064;345,08;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061929;39;RIO 2016;DP-94 - Divergência de Inventário;SACHE PROT SOLAR GOLD FPS 30  REPELENTE 10 ML (RIO 2016);UN;Produtos acabados;3070,0;0,34287;1052,6109;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061937;48;SOLAR GOLD;DP-94 - Divergência de Inventário;PACK REPELENTE EXPERT TOTAL 10H 200ML + PROTULO SOLAR GOLD FPS 30 REPELENTE 125ML;UN;Produtos acabados;28,0;6,864643;192,210004;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061945;48;SOLAR GOLD;CD-09 - Itens segregados;KIT REP INSETOS ATE 10 H EXPERT TOTAL SPRAY 200ML + PROT SOLAR GOLD FPS 30 1/3 UVA REP 125ML;UN;Produtos acabados;21,0;5,719048;120,100008;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061945;48;SOLAR GOLD;DP-94 - Divergência de Inventário;KIT REP INSETOS ATE 10 H EXPERT TOTAL SPRAY 200ML + PROT SOLAR GOLD FPS 30 1/3 UVA REP 125ML;UN;Produtos acabados;126,0;5,756587;725,3299619999998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061952;48;SOLAR GOLD;CD-09 - Itens segregados;KIT PROT SOLAR GOLD FPS 30 SOLAR GOLD 125ML + OCULOS DE SOL;UN;Produtos acabados;6,0;6,703333;40,219998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061952;48;SOLAR GOLD;DP-94 - Divergência de Inventário;KIT PROT SOLAR GOLD FPS 30 SOLAR GOLD 125ML + OCULOS DE SOL;UN;Produtos acabados;204,0;6,703137;1367,439948;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061960;48;SOLAR GOLD;CD-09 - Itens segregados;KIT PROT SOLAR GOLD FPS 30 200ML + PROT SOLAR GOLD FPS 30 FACIAL 50ML;UN;Produtos acabados;8,0;6,8025;54,42;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061960;48;SOLAR GOLD;DP-94 - Divergência de Inventário;KIT PROT SOLAR GOLD FPS 30 200ML + PROT SOLAR GOLD FPS 30 FACIAL 50ML;UN;Produtos acabados;12,0;7,348333;88,179996;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061978;48;SOLAR GOLD;CD-09 - Itens segregados;KIT PROT SOLAR GOLD FPS 60 200ML + PROT SOLAR GOLD FPS 60 FACIAL 50ML;UN;Produtos acabados;16,0;8,736874999999998;139,79;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061978;48;SOLAR GOLD;DP-94 - Divergência de Inventário;KIT PROT SOLAR GOLD FPS 60 200ML + PROT SOLAR GOLD FPS 60 FACIAL 50ML;UN;Produtos acabados;34,0;8,82;299,88;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061986;48;SOLAR GOLD;CD-09 - Itens segregados;KIT PROT SOLAR GOLD FPS 60 KIDS 125ML + OCULOS DE SOL;UN;Produtos acabados;6,0;6,711667;40,27000200000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061986;48;SOLAR GOLD;DP-94 - Divergência de Inventário;KIT PROT SOLAR GOLD FPS 60 KIDS 125ML + OCULOS DE SOL;UN;Produtos acabados;234,0;6,712222;1570,659948;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061994;52;SUNDAY;CD-09 - Itens segregados;PROT SOLAR FPS 30 1/3 UVA 1L SUNDAY;UN;Produtos acabados;2,0;10,57;21,14;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0061994;52;SUNDAY;DP-94 - Divergência de Inventário;PROT SOLAR FPS 30 1/3 UVA 1L SUNDAY;UN;Produtos acabados;503,0;10,57;5316,71;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062000;52;SUNDAY;CD-09 - Itens segregados;PROT SOLAR FPS 30 1/3 UVA 2L SUNDAY;UN;Produtos acabados;2,0;19,74;39,48;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062000;52;SUNDAY;DP-94 - Divergência de Inventário;PROT SOLAR FPS 30 1/3 UVA 2L SUNDAY;UN;Produtos acabados;232,0;24,395819;5659,830008;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062018;52;SUNDAY;CD-09 - Itens segregados;PROT SOLAR FPS 30 1/3 UVA 4L SUNDAY;UN;Produtos acabados;79,0;38,346709;3029,390011;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062018;52;SUNDAY;DP-94 - Divergência de Inventário;PROT SOLAR FPS 30 1/3 UVA 4L SUNDAY;UN;Produtos acabados;90,0;38,74;3486,600000000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062026;52;SUNDAY;CD-09 - Itens segregados;PROT SOLAR FPS 60 1/3 UVA 1L SUNDAY;UN;Produtos acabados;5,0;16,478;82,39000000000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062026;52;SUNDAY;DP-94 - Divergência de Inventário;PROT SOLAR FPS 60 1/3 UVA 1L SUNDAY;UN;Produtos acabados;1,0;16,48;16,48;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062034;52;SUNDAY;DP-03 - Produtos em processos;PROT SOLAR FPS 60 1/3 UVA 2L SUNDAY;UN;Produtos acabados;300,0;62,662233;18798,6699;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062034;52;SUNDAY;DP-94 - Divergência de Inventário;PROT SOLAR FPS 60 1/3 UVA 2L SUNDAY;UN;Produtos acabados;2,0;38,575;77,15;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062042;52;SUNDAY;CD-09 - Itens segregados;PROT SOLAR FPS 60 1/3 UVA 4L SUNDAY;UN;Produtos acabados;20,0;63,6475;1272,95;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062042;52;SUNDAY;DP-94 - Divergência de Inventário;PROT SOLAR FPS 60 1/3 UVA 4L SUNDAY;UN;Produtos acabados;196,0;63,946276;12533,470096;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062059;52;SUNDAY;CD-09 - Itens segregados;PROT SOLAR FPS 60 1/3 UVA 120ML SUNDAY;UN;Produtos acabados;754,0;2,99744;2260,06976;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062059;52;SUNDAY;DP-03 - Produtos em processos;PROT SOLAR FPS 60 1/3 UVA 120ML SUNDAY;UN;Produtos acabados;85,0;4,583176;389,56996;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062059;52;SUNDAY;DP-94 - Divergência de Inventário;PROT SOLAR FPS 60 1/3 UVA 120ML SUNDAY;UN;Produtos acabados;8858,0;2,770563;24541,647054;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062067;52;SUNDAY;CD-09 - Itens segregados;PROT SOLAR FPS 60 1/3 UVA 200ML SUNDAY;UN;Produtos acabados;167,0;4,653772;777,179924;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062067;52;SUNDAY;DP-03 - Produtos em processos;PROT SOLAR FPS 60 1/3 UVA 200ML SUNDAY;UN;Produtos acabados;55,0;6,855273;377,040015;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062067;52;SUNDAY;DP-94 - Divergência de Inventário;PROT SOLAR FPS 60 1/3 UVA 200ML SUNDAY;UN;Produtos acabados;970,0;5,103567;4950,45999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062075;52;SUNDAY;CD-09 - Itens segregados;PROT SOLAR FPS 30 1/3 UVA KIDS 120 ML SUNDAY;UN;Produtos acabados;53,0;2,13283;113,03999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062075;52;SUNDAY;DP-03 - Produtos em processos;PROT SOLAR FPS 30 1/3 UVA KIDS 120 ML SUNDAY;UN;Produtos acabados;6,0;3,871667;23,230002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062075;52;SUNDAY;DP-94 - Divergência de Inventário;PROT SOLAR FPS 30 1/3 UVA KIDS 120 ML SUNDAY;UN;Produtos acabados;17,0;2,258235;38,389995;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062083;48;SOLAR GOLD;CD-09 - Itens segregados;UREADERME 10% LOCAO REHID ESSENCIAL NUTRIEX 120ML;UN;Produtos acabados;35,0;1,640857;57,429995;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062083;48;SOLAR GOLD;DP-03 - Produtos em processos;UREADERME 10% LOCAO REHID ESSENCIAL NUTRIEX 120ML;UN;Produtos acabados;17,0;1,750588;29,759996;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062083;48;SOLAR GOLD;DP-94 - Divergência de Inventário;UREADERME 10% LOCAO REHID ESSENCIAL NUTRIEX 120ML;UN;Produtos acabados;812,0;1,579643;1282,670116;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062091;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;SACHE PROT SOLAR GOLD FPS 60 1/3 UVA  SPORT 50ML RIO 2016;UN;Produtos acabados;11580,0;2,353269;27250,85502;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062109;42;NUTRIEX PROF. EPI;CD-09 - Itens segregados;CR PROT PELE LUVA QUIMICA GRUPO 1 FRASCO 200G NUTRIEX;UN;Produtos acabados;440,0;2,066182;909,12008;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062109;42;NUTRIEX PROF. EPI;DP-94 - Divergência de Inventário;CR PROT PELE LUVA QUIMICA GRUPO 1 FRASCO 200G NUTRIEX;UN;Produtos acabados;120,0;2,21575;265,89;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062117;42;NUTRIEX PROF. EPI;CD-09 - Itens segregados;CR PROT PELE LUVA QUIMICA GR 2 FR 200G NUTRIEX;UN;Produtos acabados;585,0;1,794034;1049,50989;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062117;42;NUTRIEX PROF. EPI;DP-03 - Produtos em processos;CR PROT PELE LUVA QUIMICA GR 2 FR 200G NUTRIEX;UN;Produtos acabados;6,0;2,338333;14,029998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062117;42;NUTRIEX PROF. EPI;DP-94 - Divergência de Inventário;CR PROT PELE LUVA QUIMICA GR 2 FR 200G NUTRIEX;UN;Produtos acabados;6,0;1,146667;6,880002000000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062125;42;NUTRIEX PROF. EPI;CD-09 - Itens segregados;CR PROT PELE LUVA QUIMICA GR 3 FR 120G NUTRIEX;UN;Produtos acabados;67,0;1,217463;81,57002099999998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062125;42;NUTRIEX PROF. EPI;DP-03 - Produtos em processos;CR PROT PELE LUVA QUIMICA GR 3 FR 120G NUTRIEX;UN;Produtos acabados;6,0;1,51;9,06;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062125;42;NUTRIEX PROF. EPI;DP-94 - Divergência de Inventário;CR PROT PELE LUVA QUIMICA GR 3 FR 120G NUTRIEX;UN;Produtos acabados;3505,0;1,229301;4308,700005;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062133;42;NUTRIEX PROF. EPI;CD-09 - Itens segregados;CR PROT PELE LUVA QUIMICA GR 3 FR 200G NUTRIEX;UN;Produtos acabados;21987,0;1,832298;40286,736126;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062133;42;NUTRIEX PROF. EPI;DP-03 - Produtos em processos;CR PROT PELE LUVA QUIMICA GR 3 FR 200G NUTRIEX;UN;Produtos acabados;88,0;2,193636;193,039968;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062133;42;NUTRIEX PROF. EPI;DP-94 - Divergência de Inventário;CR PROT PELE LUVA QUIMICA GR 3 FR 200G NUTRIEX;UN;Produtos acabados;28,0;1,947143;54,52000400000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062141;42;NUTRIEX PROF. EPI;CD-09 - Itens segregados;CR DESENGRAXANTE C/ ESFOLIANTE 200G NUTRIEX;UN;Produtos acabados;68,0;1,280735;87,08997999999998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062141;42;NUTRIEX PROF. EPI;DP-03 - Produtos em processos;CR DESENGRAXANTE C/ ESFOLIANTE 200G NUTRIEX;UN;Produtos acabados;880,0;1,250534;1100,46992;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062141;42;NUTRIEX PROF. EPI;DP-94 - Divergência de Inventário;CR DESENGRAXANTE C/ ESFOLIANTE 200G NUTRIEX;UN;Produtos acabados;2027,0;1,282708;2600,049116;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062158;43;NUTRI PROFESSIONAL;CD-09 - Itens segregados;AMOSTRA PROT SOLAR FPS 30 1/3 UVA 10ML NUTRIEX;UN;Produtos acabados;4,0;0,39;1,56;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062174;52;SUNDAY;DP-94 - Divergência de Inventário;PROT SOLAR FPS 60 1/3 UVA KIDS 120ML SUNDAY;UN;Produtos acabados;6,0;4,003333;24,019998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062182;49;TERCEIRIZACAO;CD-09 - Itens segregados;LOCAO POS-SOL DERMDRYL 100ML TEUTO;UN;Produtos acabados;118,0;1,049492;123,840056;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062182;49;TERCEIRIZACAO;DP-03 - Produtos em processos;LOCAO POS-SOL DERMDRYL 100ML TEUTO;UN;Produtos acabados;240,0;1,218;292,32;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062182;49;TERCEIRIZACAO;DP-94 - Divergência de Inventário;LOCAO POS-SOL DERMDRYL 100ML TEUTO;UN;Produtos acabados;24,0;1,1175;26,82;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062190;43;NUTRI PROFESSIONAL;CD-09 - Itens segregados;AMOSTRA PROT SOLAR FPS 60 1/3 UVA FACIAL SOLAR GOLD PREMIUM 10ML;UN;Produtos acabados;14,0;0,525;7,35;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062190;43;NUTRI PROFESSIONAL;DP-94 - Divergência de Inventário;AMOSTRA PROT SOLAR FPS 60 1/3 UVA FACIAL SOLAR GOLD PREMIUM 10ML;UN;Produtos acabados;12,0;0,514167;6,1700040000000005;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062208;-1;*** LINHA A SER DEFINIDA ***;CD-09 - Itens segregados;DERMAEX GIRASSOL LOCAO HIDR CORPORAL NUTRIEX 30ML;UN;Produtos acabados;4,0;0,395;1,58;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062208;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;DERMAEX GIRASSOL LOCAO HIDR CORPORAL NUTRIEX 30ML;UN;Produtos acabados;5,0;0,49;2,45;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062216;48;SOLAR GOLD;DP-94 - Divergência de Inventário;LEAVE-IN PROT TERMICO SOLAR GOLD 100ML;UN;Produtos acabados;10,0;2,44;24,4;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062224;39;RIO 2016;CD-09 - Itens segregados;PROT SOLAR GOLD FPS 60 1/3 UVA TATTOO 120ML;UN;Produtos acabados;10,0;3,012;30,12;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062232;42;NUTRIEX PROF. EPI;CD-09 - Itens segregados;CR ULTRA HIDR REGEDERME G3 200G NUTRIEX;UN;Produtos acabados;20,0;1,2925;25,85;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062232;42;NUTRIEX PROF. EPI;DP-03 - Produtos em processos;CR ULTRA HIDR REGEDERME G3 200G NUTRIEX;UN;Produtos acabados;19,0;1,270526;24,139994;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062232;42;NUTRIEX PROF. EPI;DP-94 - Divergência de Inventário;CR ULTRA HIDR REGEDERME G3 200G NUTRIEX;UN;Produtos acabados;5,0;1,37;6,8500000000000005;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062257;50;LICENCIADOS;CD-09 - Itens segregados;PACK PROT SOLAR GOLD FACIAL FPS 30 PREMIUM 50ML + PROT SOLAR GOLD FACIAL TONAL RIO 2016 FPS 30 50ML;UN;Produtos acabados;6,0;6,233333;37,399998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0062257;50;LICENCIADOS;DP-94 - Divergência de Inventário;PACK PROT SOLAR GOLD FACIAL FPS 30 PREMIUM 50ML + PROT SOLAR GOLD FACIAL TONAL RIO 2016 FPS 30 50ML;UN;Produtos acabados;817,0;6,23306;5092,41002;2020-12-31 07:00:20.853;53
